duoarea,area-name,product,product-name,process,process-name,series,series-description,value,year,month,Cluster_Label
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6616666666666666,2018,5,843
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.15,2018,5,840
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6809523809523808,2018,5,849
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.193,2018,5,846
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6792857142857143,2018,5,850
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.132,2018,5,842
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.158,2018,5,848
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.1,2018,5,845
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.1,2018,5,848
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6033333333333333,2018,5,843
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6280952380952378,2018,5,849
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.12,2018,5,851
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.091,2018,5,840
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6247619047619046,2018,5,850
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.131,2018,5,841
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6157142857142857,2018,5,847
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.123,2018,5,844
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.12,2018,5,846
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.073,2018,5,842
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.095,2018,4,852
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6223809523809523,2018,4,853
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.619047619047619,2018,4,854
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.13,2018,4,855
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.61,2018,4,856
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.108,2018,4,857
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.11,2018,4,858
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.113,2018,4,859
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.12,2018,4,860
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5969047619047616,2018,4,861
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.143,2018,4,862
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.124,2018,4,863
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.055,2018,4,852
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6090476190476188,2018,4,853
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.065,2018,4,858
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.07,2018,4,859
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.09,2018,4,862
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6090476190476188,2018,4,854
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.079,2018,4,860
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6028571428571425,2018,4,856
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5902380952380952,2018,4,861
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.066,2018,4,857
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.084,2018,4,855
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.081,2018,4,863
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.026,2018,4,852
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.038,2018,4,857
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5709523809523809,2018,4,854
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.049,2018,4,860
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.059,2018,4,855
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5523809523809524,2018,4,861
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.045,2018,4,859
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.068,2018,4,862
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.564047619047619,2018,4,856
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.043,2018,4,858
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5723809523809524,2018,4,853
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.052,2018,4,863
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.975,2018,4,859
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.977,2018,4,862
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4969047619047617,2018,4,856
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.971,2018,4,858
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5019047619047619,2018,4,854
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.97,2018,4,857
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4873809523809522,2018,4,861
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5023809523809524,2018,4,853
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.97,2018,4,860
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.956,2018,4,852
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.974,2018,4,855
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.972,2018,4,863
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5261904761904759,2018,3,864
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.019,2018,3,865
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.019,2018,3,866
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.013,2018,3,867
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5478571428571428,2018,3,868
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.02,2018,3,869
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5461904761904761,2018,3,870
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.018,2018,3,871
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.019,2018,3,872
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.024,2018,3,873
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.02,2018,3,874
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5383333333333333,2018,3,875
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5276190476190474,2018,3,868
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5261904761904759,2018,3,870
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.001,2018,3,873
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.98,2018,3,865
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.993,2018,3,866
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5188095238095236,2018,3,875
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5076190476190476,2018,3,864
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.982,2018,3,871
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.989,2018,3,867
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.974,2018,3,869
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.978,2018,3,872
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.999,2018,3,874
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.89,2018,3,872
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4576190476190476,2018,3,875
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.928,2018,3,873
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.897,2018,3,871
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.4607142857142856,2018,3,870
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4597619047619048,2018,3,868
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.927,2018,3,874
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4511904761904761,2018,3,864
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.894,2018,3,865
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.92,2018,3,866
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.915,2018,3,867
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.886,2018,3,869
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.893,2018,3,871
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.469047619047619,2018,3,868
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.889,2018,3,872
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.465952380952381,2018,3,870
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.924,2018,3,874
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4597619047619048,2018,3,875
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.884,2018,3,869
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.891,2018,3,865
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.923,2018,3,873
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.913,2018,3,866
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4507142857142856,2018,3,864
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.91,2018,3,867
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.947,2018,3,866
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4688095238095236,2018,3,875
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.924,2018,3,865
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.925,2018,3,872
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.837,2018,3,867
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4799999999999998,2018,3,868
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.926,2018,3,869
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.921,2018,3,871
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.955,2018,3,873
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.947,2018,3,874
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4583333333333333,2018,3,864
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.4764285714285712,2018,3,870
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.965,2018,2,876
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.939,2018,2,877
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.767,2018,2,878
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.939,2018,2,879
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4728571428571429,2018,2,880
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.4802380952380951,2018,2,881
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.93,2018,2,882
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.96,2018,2,883
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.952,2018,2,884
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4838095238095237,2018,2,885
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4626190476190475,2018,2,886
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.935,2018,2,887
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.713,2018,2,878
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4176190476190476,2018,2,886
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.904,2018,2,876
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.897,2018,2,883
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.894,2018,2,884
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4273809523809524,2018,2,880
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4385714285714286,2018,2,885
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.872,2018,2,879
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.87,2018,2,877
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.435,2018,2,881
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.862,2018,2,882
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.867,2018,2,887
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.777,2018,2,878
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.929,2018,2,887
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.942,2018,2,879
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.956,2018,2,884
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.952,2018,2,883
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4747619047619047,2018,2,885
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.46,2018,2,880
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.937,2018,2,877
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.921,2018,2,882
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.962,2018,2,876
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4504761904761905,2018,2,886
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.4685714285714284,2018,2,881
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.061,2018,2,883
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5526190476190473,2018,2,885
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5397619047619047,2018,2,880
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.901,2018,2,878
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5471428571428572,2018,2,881
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.071,2018,2,877
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.056,2018,2,887
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.961,2018,2,884
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.530238095238095,2018,2,886
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.078,2018,2,879
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.042,2018,2,882
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.062,2018,2,876
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.071,2018,1,888
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5457142857142856,2018,1,889
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5314285714285711,2018,1,890
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.077,2018,1,891
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.061,2018,1,892
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.096,2018,1,893
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.907,2018,1,894
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5485714285714287,2018,1,895
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.1,2018,1,896
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5395238095238093,2018,1,897
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.075,2018,1,898
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.912,2018,1,899
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.5095238095238095,2018,1,890
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.068,2018,1,896
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.859,2018,1,899
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.519047619047619,2018,1,889
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.062,2018,1,893
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.515,2018,1,897
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.047,2018,1,898
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.034,2018,1,892
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.047,2018,1,891
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5204761904761903,2018,1,895
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.042,2018,1,888
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.868,2018,1,894
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.5,2018,1,897
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.061,2018,1,893
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.031,2018,1,888
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5064285714285715,2018,1,895
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.071,2018,1,896
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.5042857142857142,2018,1,889
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.026,2018,1,892
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.037,2018,1,898
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4947619047619047,2018,1,890
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.042,2018,1,891
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.829,2018,1,899
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.848,2018,1,894
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.024,2018,1,891
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.453095238095238,2018,1,897
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.003,2018,1,898
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.788,2018,1,899
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4564285714285714,2018,1,895
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.449285714285714,2018,1,890
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.81,2018,1,894
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.051,2018,1,893
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.004,2018,1,892
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.071,2018,1,896
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.4557142857142857,2018,1,889
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.996,2018,1,888
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.4254761904761903,2017,12,900
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.987,2017,12,901
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.052,2017,12,902
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.4285714285714284,2017,12,903
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.4280952380952379,2017,12,904
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.811,2017,12,905
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.793,2017,12,906
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.049,2017,12,907
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.795,2017,12,908
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.4278571428571427,2017,12,909
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.003,2017,12,910
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.03,2017,12,911
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.946,2017,12,902
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.948,2017,12,907
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.94,2017,12,911
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.925,2017,12,901
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.723,2017,12,906
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.75,2017,12,905
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.379047619047619,2017,12,900
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.380238095238095,2017,12,904
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.380238095238095,2017,12,903
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.922,2017,12,910
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.3788095238095237,2017,12,909
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.733,2017,12,908
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.897,2017,12,901
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.3628571428571428,2017,12,903
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.92,2017,12,902
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.3614285714285714,2017,12,904
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.898,2017,12,910
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.717,2017,12,905
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.921,2017,12,907
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.679,2017,12,906
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.362142857142857,2017,12,909
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.3597619047619047,2017,12,900
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.914,2017,12,911
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.696,2017,12,908
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.733,2017,12,905
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.9,2017,12,907
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.3588095238095237,2017,12,904
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.3576190476190477,2017,12,909
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.3590476190476188,2017,12,903
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.893,2017,12,911
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.698,2017,12,906
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.714,2017,12,908
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.899,2017,12,902
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.908,2017,12,901
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.878,2017,12,910
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.358095238095238,2017,12,900
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.765,2017,12,905
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.3769047619047619,2017,12,909
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.811,2017,12,901
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.3766666666666667,2017,12,904
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.933,2017,12,907
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.932,2017,12,911
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.755,2017,12,908
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.378095238095238,2017,12,903
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.752,2017,12,906
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.923,2017,12,910
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.931,2017,12,902
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.3735714285714284,2017,12,900
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.755,2017,11,912
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.3566666666666665,2017,11,913
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.3599999999999999,2017,11,914
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.934,2017,11,915
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.3595238095238096,2017,11,916
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.924,2017,11,917
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.936,2017,11,918
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.762,2017,11,919
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.3604761904761904,2017,11,920
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.934,2017,11,921
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.759,2017,11,922
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.77,2017,11,923
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.749,2017,11,922
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.922,2017,11,918
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.3354761904761905,2017,11,914
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.921,2017,11,921
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.763,2017,11,923
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.919,2017,11,915
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.3309523809523809,2017,11,913
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,1.75,2017,11,919
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.745,2017,11,912
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.3385714285714285,2017,11,920
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.3414285714285714,2017,11,916
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.912,2017,11,917
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.798,2017,11,912
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.937,2017,11,918
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,1.794,2017,11,922
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,1.805,2017,11,923
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.933,2017,11,915
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.3695238095238096,2017,11,920
